,Real values,Predicted values
6171,360000,483088.6174393402
3496,389000,377800.4515002124
38473,249000,191257.47183757002
14111,600000,806712.1551133337
15964,165000,140273.20913736557
15538,259000,205597.41674445255
52354,399000,467767.3742102232
6943,495000,456832.237953262
1187,815000,583967.0821746677
12034,1895000,974824.4871899786
29693,245000,353546.3720507009
15879,159000,63707.18413722771
43998,295000,266705.9879856283
32250,349000,542308.2098054916
51470,279000,252703.48821301985
52932,568000,713218.7388684571
51419,260000,270936.7848952045
16906,397500,486703.28135067347
13022,449000,466788.8562631168
49667,279000,336886.0529434895
48503,425000,318031.1479922507
33580,185000,262200.6885928303
39973,354000,385822.5421627008
37528,575000,547928.288459035
16689,450000,631699.3996475703
7636,387000,140890.56219475402
43312,350000,260955.89380292932
24781,910000,1116395.9885858914
27931,615000,350168.164271974
19644,865000,496393.7237215262
42562,295000,273341.08153657673
22277,319000,321534.9797726833
10660,1935000,1742560.484321936
39117,325000,399685.9886112341
608,769000,683628.142657453
12490,595000,623513.6131680167
49828,275000,465409.7064042374
34003,395000,409700.56040979706
25642,419500,580871.0871495302
33645,211500,47206.04833166243
31443,258000,273531.14418579906
1904,229000,512145.41616364114
23823,239000,303400.37916364905
5300,540000,510024.4423709026
7642,390000,383312.02912055573
19781,450000,662103.7253999984
25552,372000,518245.54704414884
52698,292211,217372.46177706862
16777,399000,521237.8066168063
21006,524987,522050.49794631934
646,369000,457045.1833434251
45256,462000,566911.2982281882
22715,1295000,882880.2145357532
51755,595000,515864.27498270187
13382,210000,312803.675282437
23140,350000,408369.52783603175
11229,390000,467333.1679377582
49545,249900,264244.31847514736
42098,240000,187216.37353221036
10830,560000,397942.0117423363
43014,739000,675253.6592981771
46114,230000,202958.06182736185
47527,409000,571343.5166645277
74,380000,199276.8965667157
47647,210000,354645.80579647224
7091,875000,633571.2044886863
1674,350000,329685.14714198734
23110,235000,212732.42808206248
47944,299000,462938.9405009354
44947,249000,328126.38198586757
21382,1595000,871403.2717784296
989,354000,528020.0836753587
8937,275000,205214.57036848678
43319,355000,379511.23116650316
51514,295000,215591.81281187315
16780,345000,266362.55545562285
14885,369000,386395.53345459624
23928,299000,220245.38232636027
11654,489000,499030.5157159418
5103,599000,754492.5303152244
25846,578000,717186.4042727856
24835,145000,206221.58047849283
10359,669000,921145.4714952229
51397,250000,268668.91356411064
4055,315000,155463.64104555402
31026,269000,227942.2231571939
28642,199999,310016.03289845074
48042,475000,283035.88033673295
7492,1680000,1203248.9736919361
21580,247500,287340.9823568021
44976,219000,345915.59854031086
25866,595000,628972.525099875
39920,900000,535605.1863973066
25967,825000,1000311.5438586099
148,695000,779134.4346822309
33748,259500,390070.3782813947
46431,549000,400266.1447938348
8051,398000,354749.95600708877
39081,619000,564379.4999584364
29778,299000,340187.8616397168
1371,165000,207516.14907256578
28538,369000,620528.5317580927
36952,169000,232424.453620671
15927,99000,178516.2648772648
38153,699000,647373.829319735
2631,555000,476216.999852722
12871,95000,36858.4077609558
22254,300000,430001.1995248508
9302,415000,519204.76261271024
5431,295000,282921.21196522936
31699,369000,536261.413709549
52264,209000,275602.85830143513
51595,340000,471561.61827826005
6901,499000,529445.5910168035
19935,720000,840527.5577629206
3844,239000,262067.55385792602
51597,345000,289731.71464651613
5432,325000,411956.50981703715
13054,925000,918499.6747280697
12329,345000,238323.8765604761
51815,899000,804458.89483927
46071,225000,158230.3585030021
2684,360000,581487.5996298797
17352,895000,758052.1624102549
43087,690000,528698.4004043859
34043,409649,304260.18077802565
9949,945000,868752.0999424374
49549,250000,338653.68316277117
14340,265000,262452.04773541336
39457,365000,380086.1756540167
29669,225000,243980.65696941884
41948,295000,433792.24241438846
29488,875000,1114101.2401804808
11110,259000,195511.63050711772
5176,690000,749410.3200824716
19983,429000,505741.8532352353
40070,239000,410737.1147372975
13488,299000,270828.38759910327
48768,219900,293042.14687383716
39921,900000,535605.1863973066
22578,595000,875640.1189164901
38978,985000,464683.2099849314
28236,365000,546118.5644121708
5033,429000,457420.4962717506
5267,185000,204355.62288603446
50710,429000,419146.0330150397
31856,159000,216342.9457238228
13044,849000,911225.384609554
561,1650000,973758.912178814
30446,320000,192170.09497862856
40863,245000,328710.2907017787
8646,899000,984164.1266752589
39098,380000,353657.0056581064
1444,995000,925102.0304953593
45128,615000,536511.5821467615
14266,1395000,750237.9175553562
13815,795000,891550.9954351878
5625,129000,147214.36431572033
11089,240000,176787.88854501146
48401,245000,312762.86351135874
38376,425000,485437.92459766316
14432,260000,197830.34049702203
51805,895000,687361.1035420003
38291,549000,335980.8402332564
18475,449000,345756.8538254169
9049,895000,621883.319997128
47418,419900,438207.2862703069
11557,299000,327895.54127273546
47837,239000,176091.0812523691
46115,230000,202958.06182736185
24438,359000,321206.9455500164
27262,349000,358936.59533630055
49853,295000,320639.56282148923
22655,835000,1010401.8791644443
43214,215000,320535.91146499244
18987,95000,74760.54208458413
21216,225000,364912.9093782329
3886,247000,213553.44187102292
42269,295000,365688.5862779456
9570,580000,937566.8420323068
40687,220000,347203.52607227355
18949,115000,347652.6820754922
35729,350000,891303.4061659197
19558,598000,681259.923207257
40165,277500,354070.6937442204
9192,195000,296878.6037088591
37380,426983,321866.1979156961
12833,215000,241624.40521505603
11590,379000,465222.8186140498
41697,495000,358822.53133836534
39883,375000,315600.0330876304
51183,495000,353798.50704541086
12781,159000,342349.82222586754
31205,139000,37978.18541978317
29953,645000,866319.0102821437
3635,345000,530320.3841902175
36612,229000,220577.1364450106
32213,327659,387211.8418155103
8690,395000,519551.57330317056
32773,165000,51615.31923864543
26570,299000,223637.44613176404
32722,695000,661394.7710597415
8911,120000,177346.96882098162
49285,990000,538306.4215202783
10906,100000,250414.6994062129
11508,199000,226273.60920615657
37321,349000,386094.5531582748
997,529000,363603.20869993436
27452,490000,336309.5929941197
23760,199000,311183.18060492794
39912,310000,326680.3092559308
47640,365000,266705.9879856283
53212,225000,290185.1512470066
30217,169000,7408.710676699062
51644,395000,409250.43030563806
10334,1197000,710735.0429231
4154,565000,683517.129372246
1727,580000,667355.2980737016
2767,649000,506557.0130428805
52957,599000,540305.8026677521
13673,475000,454633.07155788917
44434,319000,343508.24091037223
28682,229000,96245.16309594491
2546,549000,560625.5667944534
35507,215000,145929.04846434668
14271,250000,268704.24160298833
37087,219000,170817.30885160243
21331,134000,81047.21375144529
28214,345000,576681.6665362455
36602,195000,185401.50999804988
11876,185000,188117.89378194558
48672,340000,632242.862487376
17287,249900,324400.8491266343
3749,199000,409783.54143313493
51540,304000,347002.8641733824
18620,299000,244125.51829184854
41559,250000,373860.03639421624
40402,239000,201505.22844692276
36201,315000,591888.6905237554
29027,434200,312022.9893480231
45969,465000,525439.7530560533
7395,335000,368180.5806777911
38774,429000,348296.8811695438
19393,399000,523649.60065574816
51270,695000,526619.308659124
28654,210000,319446.92032079154
51395,249000,267443.2905856394
13001,265000,639532.9283315656
50036,220000,225184.73529950716
37440,475000,229598.95742577122
9408,1800000,1013875.6614834473
30019,1245000,1036746.9688793819
21974,359000,460118.926926076
47777,219000,247767.0015379246
36053,759000,803796.6173820366
5637,460000,567301.8196899534
44946,249000,328126.38198586757
2790,120000,105707.45901639527
8695,630000,830932.9745538635
8360,399000,407227.1241971428
26947,165000,165990.7660888185
18198,285000,398034.28037194675
19637,805000,493432.6243113951
28873,350000,570380.9142937151
15787,625000,403670.7917814633
51067,260000,187286.45784666803
28582,125000,88147.0446738993
42397,519150,456196.6230672602
35032,198000,519387.9340211374
17655,310000,382192.26843293465
31315,850000,881547.776405708
41097,459000,648814.5792614263
10485,195000,173539.92610029632
38936,279000,260411.13472638302
43276,295000,265912.36606204254
23845,249000,434891.87198763585
20333,485000,568029.5058466567
49480,349000,549517.7630887087
5675,749000,770682.3144564956
13189,695000,669834.2720252953
10329,955000,959811.6350318809
1070,315000,305928.89136742987
50301,350000,340713.70725683577
2501,645000,525219.8095792941
8410,589000,569166.8016499772
9778,795000,531249.7088369397
14285,438000,250457.40219791827
45378,260000,264317.6389984218
2352,319000,330574.94581519975
15101,790000,773877.9925824874
32378,425000,502358.15280234185
26199,185000,212496.76393212157
13203,795000,650109.586970377
11098,250000,277585.32131078397
10101,249000,291352.56545521005
31431,235000,262417.63833904476
16374,450000,434763.2536995813
22513,495000,605531.7698452724
24057,449000,799527.0774369529
51926,400000,483799.3840267413
29400,199000,153826.7247672312
29355,380000,407311.60297838296
14258,521000,440564.7892749959
43334,440000,348882.8060297076
50549,995000,713218.7388684571
21019,545000,749936.1625224091
20114,369000,674750.8468505384
20760,299000,458164.96601358295
17488,200000,146850.81147448346
1145,359000,352863.8712002138
19784,1420000,1315835.3810602375
38581,685000,274438.70113054116
52166,599000,708896.4890433836
21976,399000,389403.60591023264
40299,490000,436623.028189688
5115,285000,467777.36442954716
15706,234000,248152.3495705422
2538,395000,391621.64290117146
13983,230000,282875.64801326103
49562,295000,343132.39410539623
41775,398000,482187.0001731873
10339,1250000,1272818.469669477
47102,299000,309511.80405135744
21501,285000,244379.60728003806
19346,379000,423296.13794769923
12075,580000,747392.2652421738
33791,279000,357097.05901115027
37608,725000,516600.4681619267
39135,549500,387275.4572248064
10796,398000,255783.15965991956
12865,85000,23358.91679468687
8369,419000,277329.89161826443
595,350000,431529.4044629796
22188,264000,227440.01626778417
44923,219000,177146.3064601657
52935,568000,713218.7388684571
1693,1295000,1031300.5985790642
48617,325000,351968.6593126453
42023,655000,597446.9955084801
26220,319000,244266.24602803373
17330,360000,460300.1071078112
28086,465000,601778.8226070157
42690,515000,525074.2002178698
39894,289000,509686.35894358734
12500,695000,791692.6912920112
51278,204970,245576.38185276277
15116,825000,689145.6525257092
33395,699000,890192.4479898156
33326,399000,687049.2836873006
3877,1695000,1045820.7972502892
1851,285000,360062.891006391
19794,119000,145196.35249919636
31562,465000,446041.353854949
40632,319000,372410.2059740413
40963,338000,395836.2932347368
42967,469000,377610.46934173204
14869,360000,320375.56394701893
12342,349500,329291.6201348076
11520,439000,517097.3902140754
25739,459000,534455.3298999751
7776,1195000,1059456.3635913064
52880,460000,343911.1018432259
4093,419500,458007.40078104386
38832,265000,248576.89662197934
51077,279000,381076.56714385486
19066,180000,237022.21177748524
28667,219900,224585.21223312998
23259,159000,136353.16116620798
44955,477000,636353.4108725158
9730,670000,783337.0957987973
4667,185000,339960.7325243255
5360,995000,1149060.524861009
18867,748000,595276.3210718993
79,229000,265520.9602029775
14914,395000,453622.93752336834
35974,572900,321755.416200378
18950,115000,347652.6820754922
25709,449000,731523.8948010847
40515,595000,669996.2406177223
44363,245000,212475.97687173972
47740,317900,343117.7901186903
12189,169000,99593.75090487849
24948,365000,691340.2229611477
49914,429000,316566.6002366828
7750,299000,289245.42395281844
19077,199000,193024.1247540546
17380,135000,78592.12845918938
11748,320000,250641.26072533455
40926,309000,448237.64059860754
4673,299000,299007.2247018645
22183,259000,239825.3802643792
52339,395000,373349.82740852516
371,699000,1481015.85149829
37170,255000,151270.80640586326
30815,1195000,1079867.7881446995
52743,310000,265032.0529033265
6181,659000,492024.82851670234
25245,179000,271255.1551387721
33384,689000,665799.1912615284
20524,155000,177952.3529483747
5411,245000,265981.26513917034
44157,649000,417025.6249140109
42966,469000,377610.46934173204
6915,699000,755096.820248805
53415,439000,480216.4637992722
7920,469000,468289.4305301721
6693,250000,227107.2464234862
28533,325000,207644.7198828134
33483,315000,578476.2834299543
14466,465000,595810.8619425746
29816,365000,364478.8637889917
19163,259500,238816.73556801205
53491,290000,525209.2259488333
44368,220000,251132.69288449266
40938,215000,268421.69218478655
26594,350000,420152.35780691507
23521,1395000,1150142.6361827191
32960,298000,359280.6110651697
34962,1600000,1064721.6136822738
20928,425000,632316.6855843626
5356,329000,391200.76032222883
3200,369000,388630.7401009964
3756,369000,487122.06115299213
50001,215000,170063.49176713242
13282,375000,281615.91515259334
20940,435000,501549.02554479067
42314,349000,298884.1296953357
35324,360000,359604.081972608
21887,1950000,1290039.239025397
35764,375000,270323.0809077588
49734,589000,582617.7884519075
48029,415000,467938.5377491768
14101,495000,387622.1459358704
46729,298642,363204.59784060484
22293,329000,287254.34731226094
42157,365000,428038.34521670704
10089,245000,78314.09051038162
42263,230000,355954.0674784901
40140,255000,174183.8163368968
42657,330000,498809.38112528005
22529,515000,633947.4856966721
9349,535000,555455.7575325177
10097,248000,288262.1474278764
15543,489000,617492.2432334231
8728,449000,407015.77897222515
26971,185000,243440.80485007286
13857,1095000,1246423.8013761337
13359,189000,170490.51843607397
25269,199000,264957.73510297475
